,image_path,image_name,subject_name,mask_path
2779,train/2_44.tif,44,2,train/2_44_mask.tif
2780,train/20_44.tif,44,20,train/20_44_mask.tif
2781,train/21_44.tif,44,21,train/21_44_mask.tif
2782,train/22_44.tif,44,22,train/22_44_mask.tif
2783,train/23_44.tif,44,23,train/23_44_mask.tif
2784,train/24_44.tif,44,24,train/24_44_mask.tif
2785,train/25_44.tif,44,25,train/25_44_mask.tif
2787,train/27_44.tif,44,27,train/27_44_mask.tif
2788,train/28_44.tif,44,28,train/28_44_mask.tif
2789,train/29_44.tif,44,29,train/29_44_mask.tif
2790,train/3_44.tif,44,3,train/3_44_mask.tif
2791,train/30_44.tif,44,30,train/30_44_mask.tif
2792,train/31_44.tif,44,31,train/31_44_mask.tif
2793,train/32_44.tif,44,32,train/32_44_mask.tif
2794,train/33_44.tif,44,33,train/33_44_mask.tif
2795,train/34_44.tif,44,34,train/34_44_mask.tif
2796,train/35_44.tif,44,35,train/35_44_mask.tif
2797,train/36_44.tif,44,36,train/36_44_mask.tif
2798,train/37_44.tif,44,37,train/37_44_mask.tif
2799,train/38_44.tif,44,38,train/38_44_mask.tif
2800,train/39_44.tif,44,39,train/39_44_mask.tif
2801,train/4_44.tif,44,4,train/4_44_mask.tif
2802,train/40_44.tif,44,40,train/40_44_mask.tif
2803,train/41_44.tif,44,41,train/41_44_mask.tif
2804,train/42_44.tif,44,42,train/42_44_mask.tif
2805,train/43_44.tif,44,43,train/43_44_mask.tif
2806,train/44_44.tif,44,44,train/44_44_mask.tif
2807,train/45_44.tif,44,45,train/45_44_mask.tif
2808,train/46_44.tif,44,46,train/46_44_mask.tif
2809,train/47_44.tif,44,47,train/47_44_mask.tif
2810,train/5_44.tif,44,5,train/5_44_mask.tif
2811,train/6_44.tif,44,6,train/6_44_mask.tif
2812,train/7_44.tif,44,7,train/7_44_mask.tif
2813,train/8_44.tif,44,8,train/8_44_mask.tif
2814,train/9_44.tif,44,9,train/9_44_mask.tif
2815,train/1_45.tif,45,1,train/1_45_mask.tif
2816,train/10_45.tif,45,10,train/10_45_mask.tif
2817,train/11_45.tif,45,11,train/11_45_mask.tif
2818,train/12_45.tif,45,12,train/12_45_mask.tif
2819,train/13_45.tif,45,13,train/13_45_mask.tif
2820,train/14_45.tif,45,14,train/14_45_mask.tif
2821,train/15_45.tif,45,15,train/15_45_mask.tif
2822,train/16_45.tif,45,16,train/16_45_mask.tif
2823,train/17_45.tif,45,17,train/17_45_mask.tif
2824,train/18_45.tif,45,18,train/18_45_mask.tif
2825,train/19_45.tif,45,19,train/19_45_mask.tif
2826,train/2_45.tif,45,2,train/2_45_mask.tif
2827,train/20_45.tif,45,20,train/20_45_mask.tif
2828,train/21_45.tif,45,21,train/21_45_mask.tif
2829,train/22_45.tif,45,22,train/22_45_mask.tif
2830,train/23_45.tif,45,23,train/23_45_mask.tif
2831,train/24_45.tif,45,24,train/24_45_mask.tif
2832,train/25_45.tif,45,25,train/25_45_mask.tif
2833,train/26_45.tif,45,26,train/26_45_mask.tif
2834,train/27_45.tif,45,27,train/27_45_mask.tif
2835,train/28_45.tif,45,28,train/28_45_mask.tif
2836,train/29_45.tif,45,29,train/29_45_mask.tif
2837,train/3_45.tif,45,3,train/3_45_mask.tif
2839,train/31_45.tif,45,31,train/31_45_mask.tif
2840,train/32_45.tif,45,32,train/32_45_mask.tif
2841,train/33_45.tif,45,33,train/33_45_mask.tif
2842,train/34_45.tif,45,34,train/34_45_mask.tif
2843,train/35_45.tif,45,35,train/35_45_mask.tif
2844,train/36_45.tif,45,36,train/36_45_mask.tif
2845,train/37_45.tif,45,37,train/37_45_mask.tif
2846,train/38_45.tif,45,38,train/38_45_mask.tif
2847,train/39_45.tif,45,39,train/39_45_mask.tif
2848,train/4_45.tif,45,4,train/4_45_mask.tif
2849,train/40_45.tif,45,40,train/40_45_mask.tif
2850,train/41_45.tif,45,41,train/41_45_mask.tif
2851,train/42_45.tif,45,42,train/42_45_mask.tif
2852,train/43_45.tif,45,43,train/43_45_mask.tif
2853,train/44_45.tif,45,44,train/44_45_mask.tif
2854,train/45_45.tif,45,45,train/45_45_mask.tif
2855,train/46_45.tif,45,46,train/46_45_mask.tif
2856,train/47_45.tif,45,47,train/47_45_mask.tif
2857,train/5_45.tif,45,5,train/5_45_mask.tif
2858,train/6_45.tif,45,6,train/6_45_mask.tif
2859,train/7_45.tif,45,7,train/7_45_mask.tif
2860,train/8_45.tif,45,8,train/8_45_mask.tif
2861,train/9_45.tif,45,9,train/9_45_mask.tif
2862,train/1_46.tif,46,1,train/1_46_mask.tif
2863,train/10_46.tif,46,10,train/10_46_mask.tif
2864,train/11_46.tif,46,11,train/11_46_mask.tif
2865,train/12_46.tif,46,12,train/12_46_mask.tif
2866,train/13_46.tif,46,13,train/13_46_mask.tif
2867,train/14_46.tif,46,14,train/14_46_mask.tif
2868,train/15_46.tif,46,15,train/15_46_mask.tif
2869,train/16_46.tif,46,16,train/16_46_mask.tif
2870,train/17_46.tif,46,17,train/17_46_mask.tif
2871,train/18_46.tif,46,18,train/18_46_mask.tif
2872,train/19_46.tif,46,19,train/19_46_mask.tif
2873,train/2_46.tif,46,2,train/2_46_mask.tif
2874,train/20_46.tif,46,20,train/20_46_mask.tif
2875,train/21_46.tif,46,21,train/21_46_mask.tif
2876,train/22_46.tif,46,22,train/22_46_mask.tif
2877,train/23_46.tif,46,23,train/23_46_mask.tif
2878,train/24_46.tif,46,24,train/24_46_mask.tif
2879,train/25_46.tif,46,25,train/25_46_mask.tif
2880,train/26_46.tif,46,26,train/26_46_mask.tif
2881,train/27_46.tif,46,27,train/27_46_mask.tif
2882,train/28_46.tif,46,28,train/28_46_mask.tif
2883,train/29_46.tif,46,29,train/29_46_mask.tif
2884,train/3_46.tif,46,3,train/3_46_mask.tif
2885,train/30_46.tif,46,30,train/30_46_mask.tif
2886,train/31_46.tif,46,31,train/31_46_mask.tif
2887,train/32_46.tif,46,32,train/32_46_mask.tif
2888,train/33_46.tif,46,33,train/33_46_mask.tif
2889,train/34_46.tif,46,34,train/34_46_mask.tif
2890,train/35_46.tif,46,35,train/35_46_mask.tif
2891,train/36_46.tif,46,36,train/36_46_mask.tif
2892,train/37_46.tif,46,37,train/37_46_mask.tif
2893,train/38_46.tif,46,38,train/38_46_mask.tif
2894,train/39_46.tif,46,39,train/39_46_mask.tif
2895,train/4_46.tif,46,4,train/4_46_mask.tif
2896,train/40_46.tif,46,40,train/40_46_mask.tif
2897,train/41_46.tif,46,41,train/41_46_mask.tif
2898,train/42_46.tif,46,42,train/42_46_mask.tif
2899,train/43_46.tif,46,43,train/43_46_mask.tif
2900,train/44_46.tif,46,44,train/44_46_mask.tif
2901,train/45_46.tif,46,45,train/45_46_mask.tif
2902,train/46_46.tif,46,46,train/46_46_mask.tif
2903,train/47_46.tif,46,47,train/47_46_mask.tif
2904,train/5_46.tif,46,5,train/5_46_mask.tif
2905,train/6_46.tif,46,6,train/6_46_mask.tif
2906,train/7_46.tif,46,7,train/7_46_mask.tif
2907,train/8_46.tif,46,8,train/8_46_mask.tif
2908,train/9_46.tif,46,9,train/9_46_mask.tif
2909,train/1_47.tif,47,1,train/1_47_mask.tif
2910,train/10_47.tif,47,10,train/10_47_mask.tif
2911,train/11_47.tif,47,11,train/11_47_mask.tif
2912,train/12_47.tif,47,12,train/12_47_mask.tif
2913,train/13_47.tif,47,13,train/13_47_mask.tif
2914,train/14_47.tif,47,14,train/14_47_mask.tif
2915,train/15_47.tif,47,15,train/15_47_mask.tif
2916,train/16_47.tif,47,16,train/16_47_mask.tif
2917,train/17_47.tif,47,17,train/17_47_mask.tif
2918,train/18_47.tif,47,18,train/18_47_mask.tif
2920,train/2_47.tif,47,2,train/2_47_mask.tif
2921,train/20_47.tif,47,20,train/20_47_mask.tif
2922,train/21_47.tif,47,21,train/21_47_mask.tif
2923,train/22_47.tif,47,22,train/22_47_mask.tif
2924,train/23_47.tif,47,23,train/23_47_mask.tif
2925,train/24_47.tif,47,24,train/24_47_mask.tif
2926,train/25_47.tif,47,25,train/25_47_mask.tif
2927,train/26_47.tif,47,26,train/26_47_mask.tif
2928,train/27_47.tif,47,27,train/27_47_mask.tif
2929,train/28_47.tif,47,28,train/28_47_mask.tif
2930,train/29_47.tif,47,29,train/29_47_mask.tif
2931,train/3_47.tif,47,3,train/3_47_mask.tif
2933,train/31_47.tif,47,31,train/31_47_mask.tif
2934,train/32_47.tif,47,32,train/32_47_mask.tif
2935,train/33_47.tif,47,33,train/33_47_mask.tif
2936,train/34_47.tif,47,34,train/34_47_mask.tif
2937,train/35_47.tif,47,35,train/35_47_mask.tif
2938,train/36_47.tif,47,36,train/36_47_mask.tif
2939,train/37_47.tif,47,37,train/37_47_mask.tif
2940,train/38_47.tif,47,38,train/38_47_mask.tif
2941,train/39_47.tif,47,39,train/39_47_mask.tif
2942,train/4_47.tif,47,4,train/4_47_mask.tif
2943,train/40_47.tif,47,40,train/40_47_mask.tif
2944,train/41_47.tif,47,41,train/41_47_mask.tif
2945,train/42_47.tif,47,42,train/42_47_mask.tif
2946,train/43_47.tif,47,43,train/43_47_mask.tif
2947,train/44_47.tif,47,44,train/44_47_mask.tif
2948,train/45_47.tif,47,45,train/45_47_mask.tif
2949,train/46_47.tif,47,46,train/46_47_mask.tif
2950,train/47_47.tif,47,47,train/47_47_mask.tif
2951,train/5_47.tif,47,5,train/5_47_mask.tif
2952,train/6_47.tif,47,6,train/6_47_mask.tif
2953,train/7_47.tif,47,7,train/7_47_mask.tif
2954,train/8_47.tif,47,8,train/8_47_mask.tif
2955,train/9_47.tif,47,9,train/9_47_mask.tif
2956,train/1_48.tif,48,1,train/1_48_mask.tif
2957,train/10_48.tif,48,10,train/10_48_mask.tif
2958,train/11_48.tif,48,11,train/11_48_mask.tif
2960,train/13_48.tif,48,13,train/13_48_mask.tif
2961,train/14_48.tif,48,14,train/14_48_mask.tif
2962,train/15_48.tif,48,15,train/15_48_mask.tif
2963,train/16_48.tif,48,16,train/16_48_mask.tif
2964,train/17_48.tif,48,17,train/17_48_mask.tif
2965,train/18_48.tif,48,18,train/18_48_mask.tif
2966,train/19_48.tif,48,19,train/19_48_mask.tif
2967,train/2_48.tif,48,2,train/2_48_mask.tif
2968,train/20_48.tif,48,20,train/20_48_mask.tif
2969,train/21_48.tif,48,21,train/21_48_mask.tif
2970,train/22_48.tif,48,22,train/22_48_mask.tif
2971,train/23_48.tif,48,23,train/23_48_mask.tif
2972,train/24_48.tif,48,24,train/24_48_mask.tif
2973,train/25_48.tif,48,25,train/25_48_mask.tif
2974,train/26_48.tif,48,26,train/26_48_mask.tif
2975,train/27_48.tif,48,27,train/27_48_mask.tif
2976,train/28_48.tif,48,28,train/28_48_mask.tif
2977,train/29_48.tif,48,29,train/29_48_mask.tif
2978,train/3_48.tif,48,3,train/3_48_mask.tif
2979,train/30_48.tif,48,30,train/30_48_mask.tif
2981,train/32_48.tif,48,32,train/32_48_mask.tif
2982,train/33_48.tif,48,33,train/33_48_mask.tif
2983,train/34_48.tif,48,34,train/34_48_mask.tif
2984,train/35_48.tif,48,35,train/35_48_mask.tif
2985,train/36_48.tif,48,36,train/36_48_mask.tif
2986,train/37_48.tif,48,37,train/37_48_mask.tif
2987,train/38_48.tif,48,38,train/38_48_mask.tif
2988,train/39_48.tif,48,39,train/39_48_mask.tif
2989,train/4_48.tif,48,4,train/4_48_mask.tif
2990,train/40_48.tif,48,40,train/40_48_mask.tif
2991,train/41_48.tif,48,41,train/41_48_mask.tif
2992,train/42_48.tif,48,42,train/42_48_mask.tif
2993,train/43_48.tif,48,43,train/43_48_mask.tif
2994,train/44_48.tif,48,44,train/44_48_mask.tif
2995,train/45_48.tif,48,45,train/45_48_mask.tif
2996,train/46_48.tif,48,46,train/46_48_mask.tif
2997,train/47_48.tif,48,47,train/47_48_mask.tif
2998,train/5_48.tif,48,5,train/5_48_mask.tif
2999,train/6_48.tif,48,6,train/6_48_mask.tif
3000,train/7_48.tif,48,7,train/7_48_mask.tif
3001,train/8_48.tif,48,8,train/8_48_mask.tif
3002,train/9_48.tif,48,9,train/9_48_mask.tif
3003,train/1_49.tif,49,1,train/1_49_mask.tif
3004,train/10_49.tif,49,10,train/10_49_mask.tif
3006,train/12_49.tif,49,12,train/12_49_mask.tif
3007,train/13_49.tif,49,13,train/13_49_mask.tif
3008,train/14_49.tif,49,14,train/14_49_mask.tif
3009,train/15_49.tif,49,15,train/15_49_mask.tif
3010,train/16_49.tif,49,16,train/16_49_mask.tif
3011,train/17_49.tif,49,17,train/17_49_mask.tif
3012,train/18_49.tif,49,18,train/18_49_mask.tif
3014,train/2_49.tif,49,2,train/2_49_mask.tif
3015,train/20_49.tif,49,20,train/20_49_mask.tif
3016,train/21_49.tif,49,21,train/21_49_mask.tif
3017,train/22_49.tif,49,22,train/22_49_mask.tif
3018,train/23_49.tif,49,23,train/23_49_mask.tif
3019,train/24_49.tif,49,24,train/24_49_mask.tif
3020,train/25_49.tif,49,25,train/25_49_mask.tif
3021,train/26_49.tif,49,26,train/26_49_mask.tif
3023,train/28_49.tif,49,28,train/28_49_mask.tif
3024,train/29_49.tif,49,29,train/29_49_mask.tif
3025,train/3_49.tif,49,3,train/3_49_mask.tif
3026,train/30_49.tif,49,30,train/30_49_mask.tif
3027,train/31_49.tif,49,31,train/31_49_mask.tif
3028,train/32_49.tif,49,32,train/32_49_mask.tif
3029,train/33_49.tif,49,33,train/33_49_mask.tif
3030,train/34_49.tif,49,34,train/34_49_mask.tif
3031,train/35_49.tif,49,35,train/35_49_mask.tif
3033,train/37_49.tif,49,37,train/37_49_mask.tif
3034,train/38_49.tif,49,38,train/38_49_mask.tif
3035,train/39_49.tif,49,39,train/39_49_mask.tif
3036,train/4_49.tif,49,4,train/4_49_mask.tif
3037,train/40_49.tif,49,40,train/40_49_mask.tif
3038,train/41_49.tif,49,41,train/41_49_mask.tif
3039,train/42_49.tif,49,42,train/42_49_mask.tif
3040,train/43_49.tif,49,43,train/43_49_mask.tif
3041,train/44_49.tif,49,44,train/44_49_mask.tif
3042,train/45_49.tif,49,45,train/45_49_mask.tif
3043,train/46_49.tif,49,46,train/46_49_mask.tif
3044,train/47_49.tif,49,47,train/47_49_mask.tif
3045,train/5_49.tif,49,5,train/5_49_mask.tif
3046,train/6_49.tif,49,6,train/6_49_mask.tif
3047,train/7_49.tif,49,7,train/7_49_mask.tif
3048,train/8_49.tif,49,8,train/8_49_mask.tif
3049,train/9_49.tif,49,9,train/9_49_mask.tif
3050,train/1_5.tif,5,1,train/1_5_mask.tif
3051,train/10_5.tif,5,10,train/10_5_mask.tif
3052,train/11_5.tif,5,11,train/11_5_mask.tif
3053,train/12_5.tif,5,12,train/12_5_mask.tif
3054,train/13_5.tif,5,13,train/13_5_mask.tif
3055,train/14_5.tif,5,14,train/14_5_mask.tif
3056,train/15_5.tif,5,15,train/15_5_mask.tif
3057,train/16_5.tif,5,16,train/16_5_mask.tif
3058,train/17_5.tif,5,17,train/17_5_mask.tif
3059,train/18_5.tif,5,18,train/18_5_mask.tif
3060,train/19_5.tif,5,19,train/19_5_mask.tif
3061,train/2_5.tif,5,2,train/2_5_mask.tif
3062,train/20_5.tif,5,20,train/20_5_mask.tif
3063,train/21_5.tif,5,21,train/21_5_mask.tif
3064,train/22_5.tif,5,22,train/22_5_mask.tif
3065,train/23_5.tif,5,23,train/23_5_mask.tif
3066,train/24_5.tif,5,24,train/24_5_mask.tif
3067,train/25_5.tif,5,25,train/25_5_mask.tif
3068,train/26_5.tif,5,26,train/26_5_mask.tif
3070,train/28_5.tif,5,28,train/28_5_mask.tif
3071,train/29_5.tif,5,29,train/29_5_mask.tif
3072,train/3_5.tif,5,3,train/3_5_mask.tif
3073,train/30_5.tif,5,30,train/30_5_mask.tif
3074,train/31_5.tif,5,31,train/31_5_mask.tif
3075,train/32_5.tif,5,32,train/32_5_mask.tif
3076,train/33_5.tif,5,33,train/33_5_mask.tif
3077,train/34_5.tif,5,34,train/34_5_mask.tif
3078,train/35_5.tif,5,35,train/35_5_mask.tif
3079,train/36_5.tif,5,36,train/36_5_mask.tif
3080,train/37_5.tif,5,37,train/37_5_mask.tif
3081,train/38_5.tif,5,38,train/38_5_mask.tif
3082,train/39_5.tif,5,39,train/39_5_mask.tif
3083,train/4_5.tif,5,4,train/4_5_mask.tif
3084,train/40_5.tif,5,40,train/40_5_mask.tif
3085,train/41_5.tif,5,41,train/41_5_mask.tif
3086,train/42_5.tif,5,42,train/42_5_mask.tif
3087,train/43_5.tif,5,43,train/43_5_mask.tif
3088,train/44_5.tif,5,44,train/44_5_mask.tif
3089,train/45_5.tif,5,45,train/45_5_mask.tif
3090,train/46_5.tif,5,46,train/46_5_mask.tif
3091,train/47_5.tif,5,47,train/47_5_mask.tif
3092,train/5_5.tif,5,5,train/5_5_mask.tif
3093,train/6_5.tif,5,6,train/6_5_mask.tif
3094,train/7_5.tif,5,7,train/7_5_mask.tif
3096,train/9_5.tif,5,9,train/9_5_mask.tif
3097,train/1_50.tif,50,1,train/1_50_mask.tif
3099,train/11_50.tif,50,11,train/11_50_mask.tif
3100,train/12_50.tif,50,12,train/12_50_mask.tif
3102,train/14_50.tif,50,14,train/14_50_mask.tif
3103,train/15_50.tif,50,15,train/15_50_mask.tif
3104,train/16_50.tif,50,16,train/16_50_mask.tif
3105,train/17_50.tif,50,17,train/17_50_mask.tif
3107,train/19_50.tif,50,19,train/19_50_mask.tif
3108,train/2_50.tif,50,2,train/2_50_mask.tif
3109,train/20_50.tif,50,20,train/20_50_mask.tif
3110,train/21_50.tif,50,21,train/21_50_mask.tif
3111,train/22_50.tif,50,22,train/22_50_mask.tif
3112,train/23_50.tif,50,23,train/23_50_mask.tif
3113,train/24_50.tif,50,24,train/24_50_mask.tif
3114,train/25_50.tif,50,25,train/25_50_mask.tif
3115,train/26_50.tif,50,26,train/26_50_mask.tif
3116,train/27_50.tif,50,27,train/27_50_mask.tif
3117,train/28_50.tif,50,28,train/28_50_mask.tif
3118,train/29_50.tif,50,29,train/29_50_mask.tif
3119,train/3_50.tif,50,3,train/3_50_mask.tif
3121,train/31_50.tif,50,31,train/31_50_mask.tif
3122,train/32_50.tif,50,32,train/32_50_mask.tif
3123,train/33_50.tif,50,33,train/33_50_mask.tif
3124,train/34_50.tif,50,34,train/34_50_mask.tif
3125,train/35_50.tif,50,35,train/35_50_mask.tif
3126,train/36_50.tif,50,36,train/36_50_mask.tif
3127,train/37_50.tif,50,37,train/37_50_mask.tif
3128,train/38_50.tif,50,38,train/38_50_mask.tif
3129,train/39_50.tif,50,39,train/39_50_mask.tif
3130,train/4_50.tif,50,4,train/4_50_mask.tif
3131,train/40_50.tif,50,40,train/40_50_mask.tif
3132,train/41_50.tif,50,41,train/41_50_mask.tif
3133,train/42_50.tif,50,42,train/42_50_mask.tif
3134,train/43_50.tif,50,43,train/43_50_mask.tif
3135,train/44_50.tif,50,44,train/44_50_mask.tif
3136,train/45_50.tif,50,45,train/45_50_mask.tif
3137,train/46_50.tif,50,46,train/46_50_mask.tif
3138,train/47_50.tif,50,47,train/47_50_mask.tif
3139,train/5_50.tif,50,5,train/5_50_mask.tif
3140,train/6_50.tif,50,6,train/6_50_mask.tif
3141,train/7_50.tif,50,7,train/7_50_mask.tif
3142,train/8_50.tif,50,8,train/8_50_mask.tif
3143,train/9_50.tif,50,9,train/9_50_mask.tif
3144,train/1_51.tif,51,1,train/1_51_mask.tif
3145,train/10_51.tif,51,10,train/10_51_mask.tif
3146,train/11_51.tif,51,11,train/11_51_mask.tif
3147,train/12_51.tif,51,12,train/12_51_mask.tif
3148,train/13_51.tif,51,13,train/13_51_mask.tif
3149,train/14_51.tif,51,14,train/14_51_mask.tif
3150,train/15_51.tif,51,15,train/15_51_mask.tif
3151,train/16_51.tif,51,16,train/16_51_mask.tif
3152,train/17_51.tif,51,17,train/17_51_mask.tif
3153,train/18_51.tif,51,18,train/18_51_mask.tif
3154,train/19_51.tif,51,19,train/19_51_mask.tif
3155,train/2_51.tif,51,2,train/2_51_mask.tif
3156,train/20_51.tif,51,20,train/20_51_mask.tif
3157,train/21_51.tif,51,21,train/21_51_mask.tif
3158,train/22_51.tif,51,22,train/22_51_mask.tif
3159,train/23_51.tif,51,23,train/23_51_mask.tif
3160,train/24_51.tif,51,24,train/24_51_mask.tif
3161,train/25_51.tif,51,25,train/25_51_mask.tif
3162,train/26_51.tif,51,26,train/26_51_mask.tif
3163,train/27_51.tif,51,27,train/27_51_mask.tif
3164,train/28_51.tif,51,28,train/28_51_mask.tif
3165,train/29_51.tif,51,29,train/29_51_mask.tif
3166,train/3_51.tif,51,3,train/3_51_mask.tif
3167,train/30_51.tif,51,30,train/30_51_mask.tif
3168,train/31_51.tif,51,31,train/31_51_mask.tif
3169,train/32_51.tif,51,32,train/32_51_mask.tif
3170,train/33_51.tif,51,33,train/33_51_mask.tif
3171,train/34_51.tif,51,34,train/34_51_mask.tif
3172,train/35_51.tif,51,35,train/35_51_mask.tif
3173,train/36_51.tif,51,36,train/36_51_mask.tif
3174,train/37_51.tif,51,37,train/37_51_mask.tif
3175,train/38_51.tif,51,38,train/38_51_mask.tif
3176,train/39_51.tif,51,39,train/39_51_mask.tif
3177,train/4_51.tif,51,4,train/4_51_mask.tif
3178,train/40_51.tif,51,40,train/40_51_mask.tif
3179,train/41_51.tif,51,41,train/41_51_mask.tif
3180,train/42_51.tif,51,42,train/42_51_mask.tif
3181,train/43_51.tif,51,43,train/43_51_mask.tif
3182,train/44_51.tif,51,44,train/44_51_mask.tif
3183,train/45_51.tif,51,45,train/45_51_mask.tif
3184,train/46_51.tif,51,46,train/46_51_mask.tif
3185,train/47_51.tif,51,47,train/47_51_mask.tif
3186,train/5_51.tif,51,5,train/5_51_mask.tif
3187,train/6_51.tif,51,6,train/6_51_mask.tif
3188,train/7_51.tif,51,7,train/7_51_mask.tif
3189,train/8_51.tif,51,8,train/8_51_mask.tif
3190,train/9_51.tif,51,9,train/9_51_mask.tif
3191,train/1_52.tif,52,1,train/1_52_mask.tif
3192,train/10_52.tif,52,10,train/10_52_mask.tif
3193,train/11_52.tif,52,11,train/11_52_mask.tif
3194,train/12_52.tif,52,12,train/12_52_mask.tif
3195,train/13_52.tif,52,13,train/13_52_mask.tif
3196,train/14_52.tif,52,14,train/14_52_mask.tif
3197,train/15_52.tif,52,15,train/15_52_mask.tif
3198,train/16_52.tif,52,16,train/16_52_mask.tif
3199,train/17_52.tif,52,17,train/17_52_mask.tif
3200,train/18_52.tif,52,18,train/18_52_mask.tif
3201,train/19_52.tif,52,19,train/19_52_mask.tif
3202,train/2_52.tif,52,2,train/2_52_mask.tif
3203,train/20_52.tif,52,20,train/20_52_mask.tif
3204,train/21_52.tif,52,21,train/21_52_mask.tif
3205,train/22_52.tif,52,22,train/22_52_mask.tif
3206,train/23_52.tif,52,23,train/23_52_mask.tif
3207,train/24_52.tif,52,24,train/24_52_mask.tif
3208,train/25_52.tif,52,25,train/25_52_mask.tif
3209,train/26_52.tif,52,26,train/26_52_mask.tif
3210,train/27_52.tif,52,27,train/27_52_mask.tif
3211,train/28_52.tif,52,28,train/28_52_mask.tif
3212,train/29_52.tif,52,29,train/29_52_mask.tif
3213,train/3_52.tif,52,3,train/3_52_mask.tif
3215,train/31_52.tif,52,31,train/31_52_mask.tif
3216,train/32_52.tif,52,32,train/32_52_mask.tif
3217,train/33_52.tif,52,33,train/33_52_mask.tif
3218,train/34_52.tif,52,34,train/34_52_mask.tif
3219,train/35_52.tif,52,35,train/35_52_mask.tif
3220,train/36_52.tif,52,36,train/36_52_mask.tif
3221,train/37_52.tif,52,37,train/37_52_mask.tif
3222,train/38_52.tif,52,38,train/38_52_mask.tif
3223,train/39_52.tif,52,39,train/39_52_mask.tif
3224,train/4_52.tif,52,4,train/4_52_mask.tif
3225,train/40_52.tif,52,40,train/40_52_mask.tif
3226,train/41_52.tif,52,41,train/41_52_mask.tif
3227,train/42_52.tif,52,42,train/42_52_mask.tif
3228,train/43_52.tif,52,43,train/43_52_mask.tif
3229,train/44_52.tif,52,44,train/44_52_mask.tif
3230,train/45_52.tif,52,45,train/45_52_mask.tif
3231,train/46_52.tif,52,46,train/46_52_mask.tif
3232,train/47_52.tif,52,47,train/47_52_mask.tif
3233,train/5_52.tif,52,5,train/5_52_mask.tif
3234,train/6_52.tif,52,6,train/6_52_mask.tif
3235,train/7_52.tif,52,7,train/7_52_mask.tif
3236,train/8_52.tif,52,8,train/8_52_mask.tif
3237,train/9_52.tif,52,9,train/9_52_mask.tif
3238,train/1_53.tif,53,1,train/1_53_mask.tif
3239,train/10_53.tif,53,10,train/10_53_mask.tif
3240,train/11_53.tif,53,11,train/11_53_mask.tif
3241,train/12_53.tif,53,12,train/12_53_mask.tif
3242,train/13_53.tif,53,13,train/13_53_mask.tif
3243,train/14_53.tif,53,14,train/14_53_mask.tif
3244,train/15_53.tif,53,15,train/15_53_mask.tif
3245,train/16_53.tif,53,16,train/16_53_mask.tif
3246,train/17_53.tif,53,17,train/17_53_mask.tif
3247,train/18_53.tif,53,18,train/18_53_mask.tif
3248,train/19_53.tif,53,19,train/19_53_mask.tif
3249,train/2_53.tif,53,2,train/2_53_mask.tif
3250,train/20_53.tif,53,20,train/20_53_mask.tif
3251,train/21_53.tif,53,21,train/21_53_mask.tif
3252,train/22_53.tif,53,22,train/22_53_mask.tif
3253,train/23_53.tif,53,23,train/23_53_mask.tif
3254,train/24_53.tif,53,24,train/24_53_mask.tif
3255,train/25_53.tif,53,25,train/25_53_mask.tif
3256,train/26_53.tif,53,26,train/26_53_mask.tif
3257,train/27_53.tif,53,27,train/27_53_mask.tif
3258,train/28_53.tif,53,28,train/28_53_mask.tif
3259,train/29_53.tif,53,29,train/29_53_mask.tif
3260,train/3_53.tif,53,3,train/3_53_mask.tif
3261,train/30_53.tif,53,30,train/30_53_mask.tif
3262,train/31_53.tif,53,31,train/31_53_mask.tif
3263,train/32_53.tif,53,32,train/32_53_mask.tif
3264,train/33_53.tif,53,33,train/33_53_mask.tif
3265,train/34_53.tif,53,34,train/34_53_mask.tif
3266,train/35_53.tif,53,35,train/35_53_mask.tif
3267,train/36_53.tif,53,36,train/36_53_mask.tif
3268,train/37_53.tif,53,37,train/37_53_mask.tif
3270,train/39_53.tif,53,39,train/39_53_mask.tif
3271,train/4_53.tif,53,4,train/4_53_mask.tif
3272,train/40_53.tif,53,40,train/40_53_mask.tif
3273,train/41_53.tif,53,41,train/41_53_mask.tif
3274,train/42_53.tif,53,42,train/42_53_mask.tif
3275,train/43_53.tif,53,43,train/43_53_mask.tif
3276,train/44_53.tif,53,44,train/44_53_mask.tif
3277,train/45_53.tif,53,45,train/45_53_mask.tif
3278,train/46_53.tif,53,46,train/46_53_mask.tif
3279,train/47_53.tif,53,47,train/47_53_mask.tif
3280,train/5_53.tif,53,5,train/5_53_mask.tif
3281,train/6_53.tif,53,6,train/6_53_mask.tif
3282,train/7_53.tif,53,7,train/7_53_mask.tif
3283,train/8_53.tif,53,8,train/8_53_mask.tif
3284,train/9_53.tif,53,9,train/9_53_mask.tif
3285,train/1_54.tif,54,1,train/1_54_mask.tif
3286,train/10_54.tif,54,10,train/10_54_mask.tif
3287,train/11_54.tif,54,11,train/11_54_mask.tif
3288,train/12_54.tif,54,12,train/12_54_mask.tif
3289,train/13_54.tif,54,13,train/13_54_mask.tif
3290,train/14_54.tif,54,14,train/14_54_mask.tif
3291,train/15_54.tif,54,15,train/15_54_mask.tif
3292,train/16_54.tif,54,16,train/16_54_mask.tif
3293,train/17_54.tif,54,17,train/17_54_mask.tif
3294,train/18_54.tif,54,18,train/18_54_mask.tif
3295,train/19_54.tif,54,19,train/19_54_mask.tif
